localpath,catalog,roughness
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4237_kc_0.tif,4237,0.0264610824234109
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4249_kc_0.tif,4249,0.0210288293148006
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4256_ib_2.tif,4256,0.0631235426249454
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4271_ib_2.tif,4271,0.017393065199764
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4276_dw_1.tif,4276,0.0429990746818275
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4277_da_2.tif,4277,0.0294633542239719
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4278_da_2.tif,4278,0.0247320445335059
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4298_dv_0.tif,4298,0.030073476876846
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4820_dw_0.tif,4820,0.0439519925388094
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4821_dv_1.tif,4821,0.0308479651606609
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4822_dv_0.tif,4822,0.0288167058110201
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4823_da_1.tif,4823,0.0254183102591936
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4824_da_1.tif,4824,0.0267558597153699
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4825_dv_1.tif,4825,0.0233021495891504
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4826_da_1.tif,4826,0.0286915225359625
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4827_dv_1.tif,4827,0.0225072546782737
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4828_da_0.tif,4828,0.0198055170233978
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4829_dw_0.tif,4829,0.0461660262712736
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4839_ib_0.tif,4839,0.0700758952456292
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4842_dv_1.tif,4842,0.0236499561349502
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4843_dv_1.tif,4843,0.0244458308477329
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4844_dv_2.tif,4844,0.0390231237008658
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4875_ah_0.tif,4875,0.0167214088146297
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4888_hh_0.tif,4888,0.0269256062685669
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4889_hh_2.tif,4889,0.0192902454806546
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/48_ka_1.tif,48,0.0217263514019977
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4902_kk_0.tif,4902,0.0559281945707721
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4938_gg_2.tif,4938,0.020287206677077
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/4999_hh_2.tif,4999,0.0226691143373165
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5003_ai_2.tif,5003,0.0372310102179083
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5004_ac_2.tif,5004,0.0407190550512268
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5038_dd_2.tif,5038,0.0331446691761321
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5040_kb_2.tif,5040,0.0156678962603194
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5110_ic_2.tif,5110,0.0218821849689008
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5113_kv_0.tif,5113,0.0153412413359985
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5133_ic_2.tif,5133,0.0147226102198806
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5136_kb_0.tif,5136,0.0122508446376622
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5142_ic_0.tif,5142,0.0139829263627171
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5143_ic_0.tif,5143,0.0338234042124313
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5157_hh_0.tif,5157,0.0258306151114226
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/5197_km_0.tif,5197,0.0314735903516948
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/59_ki_1.tif,59,0.0268703970431202
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/60_ks_0.tif,60,0.0709421217083892
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/61_kv_0.tif,61,0.0190733975460531
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/62_kk_2.tif,62,0.017510774671513
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/63_kv_2.tif,63,0.0202753013336277
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/64_kv_0.tif,64,0.0240845926920546
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/65_ka_2.tif,65,0.0220499855090985
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/80_ac_1.tif,80,0.0303499523414819
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/83_kv_1.tif,83,0.0234455996367829
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/84_kv_0.tif,84,0.0222574901802497
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/859_kk_2.tif,859,0.023336029476615
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/85_kv_2.tif,85,0.0245802041363392
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/860_dv_2.tif,860,0.0400895060302869
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/861_kp_1.tif,861,0.0343797876350821
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/864_kk_2.tif,864,0.0266022800893823
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/88_ac_2.tif,88,0.1218031240486588
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/909_kk_0.tif,909,0.0255092720859231
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/912_ka_1.tif,912,0.0317406672493439
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/913_kv_2.tif,913,0.0213356130520755
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/914_kv_0.tif,914,0.0205390743925342
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/915_kv_1.tif,915,0.0861722749958619
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/916_kd_0.tif,916,0.0108808216509611
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/918_kk_0.tif,918,0.0251824534754204
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/91_kv_0.tif,91,0.0194391931301543
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/923_hp_2.tif,923,0.0694536515277181
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/941_kv_3.tif,941,0.023735274139275
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/94_kk_0.tif,94,0.0346127239642047
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/95_kk_0.tif,95,0.0161496279681443
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/966_kp_2.tif,966,0.0202764164837866
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/968_dv_0.tif,968,0.0216800469744851
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/969_dv_0.tif,969,0.0203422917830581
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/96_kk_1.tif,96,0.017326904349734
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/972_hh_1.tif,972,0.0248473226802646
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/983_ac_2.tif,983,0.0416490648322371
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/989_ke_0.tif,989,0.0214120431943894
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder4_jd/990_kd_0.tif,990,0.040345038378553
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/109_kv_1.tif,109,0.0188624707309797
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/111_kv_0.tif,111,0.0215187726409214
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/115_ab_0.tif,115,0.0153750263854179
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/116_km_1.tif,116,0.0192735600965654
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/120_ke_1.tif,120,0.0086683039136977
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/121_ke_0.tif,121,0.0400062638242751
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/123_bc_2.tif,123,0.0070003921663977
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/125_ka_0.tif,125,0.0331551314145816
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/131_kp_2.tif,131,0.0338924046390997
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1385_km_1.tif,1385,0.0225373539598313
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1386_kp_1.tif,1386,0.0263709219845174
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1387_kk_2.tif,1387,0.0173556914714383
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/139_ka_0.tif,139,0.0211517447465194
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1419_lp_0.tif,1419,0.0760627178643999
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/142_kk_2.tif,142,0.0161440154459531
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1431_lp_2.tif,1431,0.0963828441097442
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1432_lp_2.tif,1432,0.0703167339514297
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1445_kk_2.tif,1445,0.0190126516980715
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/144_ke_1.tif,144,0.0166782906646955
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1458_kv_2.tif,1458,0.0196069648670495
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1459_kv_1.tif,1459,0.0197216338014396
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1478_ke_2.tif,1478,0.0564686395623948
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/147_kk_1.tif,147,0.0197588079665174
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1480_kp_0.tif,1480,0.036746198023066
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/148_kk_1.tif,148,0.0123515477848972
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1498_ka_0.tif,1498,0.0327427753170438
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/149_km_2.tif,149,0.046083666213309
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1510_kk_1.tif,1510,0.0414081430622303
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1511_kk_1.tif,1511,0.0335522112197826
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1512_kk_0.tif,1512,0.0360845082411937
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1513_kk_0.tif,1513,0.0339638971379864
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1514_km_1.tif,1514,0.0314795025732412
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1515_ke_2.tif,1515,0.0322701491701599
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1516_ke_1.tif,1516,0.0373108302258926
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1517_km_2.tif,1517,0.0246779569507647
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1518_km_0.tif,1518,0.0205541453156244
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1519_ke_0.tif,1519,0.0331110755194624
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/151_ab_0.tif,151,0.014232760463696
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1520_ke_1.tif,1520,0.0312397271360637
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1539_ar_1.tif,1539,0.0195113749515931
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1541_ab_2.tif,1541,0.0228230905738147
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1542_dv_1.tif,1542,0.0435398961148182
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1548_ar_2.tif,1548,0.0249102607121889
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1552_kk_0.tif,1552,0.0320629153014466
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1557_ar_2.tif,1557,0.0190984937022421
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/155_ab_0.tif,155,0.0162493478638059
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/156_ab_0.tif,156,0.0131130364864657
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/160_ko_0.tif,160,0.0417876309198126
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/164_ab_0.tif,164,0.0133852632289416
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/165_ab_1.tif,165,0.0135451060841782
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/166_ab_0.tif,166,0.0156355675156351
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1670_hh_1.tif,1670,0.0214145049715109
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1671_ab_1.tif,1671,0.0170300212967396
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1672_ab_2.tif,1672,0.0245130358528371
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1673_ab_0.tif,1673,0.0248234064969778
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1674_ab_1.tif,1674,0.0261746179344076
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1675_ab_1.tif,1675,0.0166217222395445
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/167_ab_0.tif,167,0.0478576653923392
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/169_ab_2.tif,169,0.1231101972746367
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/171_ap_1.tif,171,0.0536044661875665
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/172_ab_2.tif,172,0.0171078290295914
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1731_kk_1.tif,1731,0.021729294206639
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1733_kk_2.tif,1733,0.0339814756991448
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1736_kk_0.tif,1736,0.021603643521403
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1738_lp_2.tif,1738,0.0970322476996705
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1739_ar_2.tif,1739,0.0163136607197466
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/173_ab_0.tif,173,0.0899687891053068
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1740_kl_1.tif,1740,0.0580645256888884
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/174_ap_2.tif,174,0.0433486651702527
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/175_ab_0.tif,175,0.0160792168051148
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/177_ab_1.tif,177,0.0156626527544868
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1789_kv_2.tif,1789,0.0172540288507481
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/180_ka_0.tif,180,0.020599002064327
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1813_kb_2.tif,1813,0.0552534924905257
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1829_kb_2.tif,1829,0.009547738593384
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1831_kk_1.tif,1831,0.0200864261033249
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1863_kv_2.tif,1863,0.0197745279653763
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1868_kv_1.tif,1868,0.0181458091370428
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1869_kv_2.tif,1869,0.0167273543779961
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1870_kv_2.tif,1870,0.0180694452863048
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1871_kv_0.tif,1871,0.0189493125555437
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/188_kk_1.tif,188,0.0219028092999538
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/18_kv_2.tif,18,0.017843637529232
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/190_ka_0.tif,190,0.0403561385611609
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/192_ka_0.tif,192,0.0246194715434279
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/193_km_1.tif,193,0.1109750590009187
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1958_ap_1.tif,1958,0.0235499809093924
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1960_ab_1.tif,1960,0.0265137203141723
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1961_ab_2.tif,1961,0.0222550587311906
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/1970_ab_0.tif,1970,0.0210455209685035
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2003_fv_0.tif,2003,0.0459324573615153
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2018_ap_1.tif,2018,0.0474210726559093
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2041_kk_0.tif,2041,0.0188712123643117
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2044_kk_0.tif,2044,0.0417879301549766
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2091_kk_0.tif,2091,0.015784311949263
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2094_kb_0.tif,2094,0.0357303894938777
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2108_kb_0.tif,2108,0.0571587982090593
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2109_kb_1.tif,2109,0.0618359646389158
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2110_kb_1.tif,2110,0.1279816082027895
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/211_dv_0.tif,211,0.0223844978932383
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder5_jd/2155_kk_5.tif,2155,0.0303823627790979
